pdc 5 HVY_RAIN 0.7
pdc 6 FLAT 1.0
pdc 6 UP_1 0.9
pdc 6 UP_2 0.75
pdc 6 UP_3 0.5
pdc 6 UP_4 0.15
pdc 6 UP_5 0
pdc 6 UP_6 0
pdc 6 DOWN_1 1.1
pdc 6 DOWN_2 1.3
pdc 6 DOWN_3 0.9
pdc 6 DOWN_4 0.5
pdc 6 DOWN_5 0
pdc 6 DOWN_6 0
pdc 6 WATER 0
pdc 6 WETLANDS 0
pdc 6 ICE_SNOW 0
pdc 6 URBAN 12
pdc 6 FOREST 0
pdc 6 SHRUB 10
pdc 6 AGRICULTURE 10
pdc 6 GRASSLAND 10
pdc 6 BARREN 10
pdc 6 ROADS 32
pdc 6 OTHER_ROADS 15
pdc 6 TRAILS 16
pdc 6 DRAINAGE 500
pdc 6 DUST 0.8
pdc 6 FOG 0.8
pdc 6 LIT_RAIN 0.9
pdc 6 MED_RAIN 0.8
pdc 6 HVY_RAIN 0.7
pdc 7 FLAT 1.0
pdc 7 UP_1 0.9
pdc 7 UP_2 0.75
pdc 7 UP_3 0.5
pdc 7 UP_4 0.15
pdc 7 UP_5 0
pdc 7 UP_6 0
pdc 7 DOWN_1 1.1
pdc 7 DOWN_2 1.3
pdc 7 DOWN_3 0.9
pdc 7 DOWN_4 0.5
pdc 7 DOWN_5 0
pdc 7 DOWN_6 0
pdc 7 WATER 0
pdc 7 WETLANDS 0
pdc 7 ICE_SNOW 0
pdc 7 URBAN 25
pdc 7 FOREST 0
pdc 7 SHRUB 10
pdc 7 AGRICULTURE 10
pdc 7 GRASSLAND 10
pdc 7 BARREN 10
pdc 7 ROADS 52
pdc 7 OTHER_ROADS 45
pdc 7 TRAILS 25
pdc 7 DRAINAGE 500
pdc 7 DUST 0.8
pdc 7 FOG 0.8
pdc 7 LIT_RAIN 0.9
pdc 7 MED_RAIN 0.8
pdc 7 HVY_RAIN 0.7
pdc 10 FLAT 1.0
pdc 10 UP_1 0.9
pdc 10 UP_2 0.75
pdc 10 UP_3 0.5
pdc 10 UP_4 0.15
pdc 10 UP_5 0
pdc 10 UP_6 0
pdc 10 DOWN_1 1.1
pdc 10 DOWN_2 1.3
pdc 10 DOWN_3 0.9
pdc 10 DOWN_4 0.5
pdc 10 DOWN_5 0
pdc 10 DOWN_6 0
pdc 10 WATER 0
pdc 10 WETLANDS 0
pdc 10 ICE_SNOW 0
pdc 10 URBAN 12
pdc 10 FOREST 0
pdc 10 SHRUB 10
pdc 10 AGRICULTURE 10
pdc 10 GRASSLAND 10
pdc 10 BARREN 10
pdc 10 ROADS 32
pdc 10 OTHER_ROADS 15
pdc 10 TRAILS 16
pdc 10 DRAINAGE 500
pdc 10 DUST 0.8
pdc 10 FOG 0.8
pdc 10 LIT_RAIN 0.9
pdc 10 MED_RAIN 0.8
pdc 10 HVY_RAIN 0.7
pdc 11 FLAT 1.0
pdc 11 UP_1 0.9
pdc 11 UP_2 0.75
pdc 11 UP_3 0.5
pdc 11 UP_4 0.15
pdc 11 UP_5 0
pdc 11 UP_6 0
pdc 11 DOWN_1 1.1
pdc 11 DOWN_2 1.3
pdc 11 DOWN_3 0.9
pdc 11 DOWN_4 0.5
pdc 11 DOWN_5 0
pdc 11 DOWN_6 0
pdc 11 WATER 0
pdc 11 WETLANDS 0
pdc 11 ICE_SNOW 0
pdc 11 URBAN 30
pdc 11 FOREST 0
pdc 11 SHRUB 10
pdc 11 AGRICULTURE 10
pdc 11 GRASSLAND 10
pdc 11 BARREN 10
pdc 11 ROADS 65
pdc 11 OTHER_ROADS 45
pdc 11 TRAILS 25
pdc 11 DRAINAGE 500
pdc 11 DUST 0.8
pdc 11 FOG 0.8
pdc 11 LIT_RAIN 0.9
pdc 11 MED_RAIN 0.8
pdc 11 HVY_RAIN 0.7
pdc 12 FLAT 1.0
pdc 12 UP_1 0.9
pdc 12 UP_2 0.75
pdc 12 UP_3 0.5
pdc 12 UP_4 0.15
pdc 12 UP_5 0.15
pdc 12 UP_6 0
pdc 12 DOWN_1 1.1
pdc 12 DOWN_2 1.3
pdc 12 DOWN_3 0.9
pdc 12 DOWN_4 0.7
pdc 12 DOWN_5 0.5
pdc 12 DOWN_6 0
pdc 12 WATER 0
pdc 12 WETLANDS 0
pdc 12 ICE_SNOW 10
pdc 12 URBAN 30
pdc 12 FOREST 0
pdc 12 SHRUB 15
pdc 12 AGRICULTURE 15
pdc 12 GRASSLAND 15
pdc 12 BARREN 15
pdc 12 ROADS 80
pdc 12 OTHER_ROADS 55
pdc 12 TRAILS 30
pdc 12 DRAINAGE 60
pdc 12 DUST 0.8
pdc 12 FOG 0.8
pdc 12 LIT_RAIN 0.9
pdc 12 MED_RAIN 0.8
pdc 12 HVY_RAIN 0.7
pdc 13 FLAT 1.0
pdc 13 UP_1 0.9
pdc 13 UP_2 0.75
pdc 13 UP_3 0.5
pdc 13 UP_4 0.15
pdc 13 UP_5 0.15
pdc 13 UP_6 0
pdc 13 DOWN_1 1.1
pdc 13 DOWN_2 1.3
pdc 13 DOWN_3 0.9
pdc 13 DOWN_4 0.7
pdc 13 DOWN_5 0.5
pdc 13 DOWN_6 0
pdc 13 WATER 0
pdc 13 WETLANDS 0
pdc 13 ICE_SNOW 10
pdc 13 URBAN 30
pdc 13 FOREST 0
pdc 13 SHRUB 15
pdc 13 AGRICULTURE 15
pdc 13 GRASSLAND 15
pdc 13 BARREN 15
pdc 13 ROADS 65
pdc 13 OTHER_ROADS 45
pdc 13 TRAILS 25
pdc 13 DRAINAGE 60
pdc 13 DUST 0.8
pdc 13 FOG 0.8
pdc 13 LIT_RAIN 0.9
pdc 13 MED_RAIN 0.8
pdc 13 HVY_RAIN 0.7
pdc 14 FLAT 1.0
pdc 14 UP_1 0.9
pdc 14 UP_2 0.75
pdc 14 UP_3 0.5
pdc 14 UP_4 0.15
pdc 14 UP_5 0.15
pdc 14 UP_6 0
pdc 14 DOWN_1 1.1
pdc 14 DOWN_2 1.3
pdc 14 DOWN_3 0.9
pdc 14 DOWN_4 0.7
pdc 14 DOWN_5 0.5
pdc 14 DOWN_6 0
pdc 14 WATER 0
pdc 14 WETLANDS 0
pdc 14 ICE_SNOW 0
pdc 14 URBAN 55
pdc 14 FOREST 0
pdc 14 SHRUB 15
pdc 14 AGRICULTURE 15
pdc 14 GRASSLAND 15
pdc 14 BARREN 15
pdc 14 ROADS 100
pdc 14 OTHER_ROADS 65
pdc 14 TRAILS 30
pdc 14 DRAINAGE 500
pdc 14 DUST 0.8
pdc 14 FOG 0.8
pdc 14 LIT_RAIN 0.9
pdc 14 MED_RAIN 0.8
pdc 14 HVY_RAIN 0.7
pdc 15 FLAT 1.0
pdc 15 UP_1 0.9
pdc 15 UP_2 0.75
pdc 15 UP_3 0.5
pdc 15 UP_4 0.15
pdc 15 UP_5 0.15
pdc 15 UP_6 0
pdc 15 DOWN_1 1.1
pdc 15 DOWN_2 1.3
pdc 15 DOWN_3 0.9
pdc 15 DOWN_4 0.7
pdc 15 DOWN_5 0.5
pdc 15 DOWN_6 0
pdc 15 WATER 0
pdc 15 WETLANDS 0
pdc 15 ICE_SNOW 0
pdc 15 URBAN 30
pdc 15 FOREST 0
pdc 15 SHRUB 15
pdc 15 AGRICULTURE 15
pdc 15 GRASSLAND 15
pdc 15 BARREN 15
pdc 15 ROADS 80
pdc 15 OTHER_ROADS 55
pdc 15 TRAILS 30
pdc 15 DRAINAGE 500
pdc 15 DUST 0.8
pdc 15 FOG 0.8
pdc 15 LIT_RAIN 0.9
pdc 15 MED_RAIN 0.8
pdc 15 HVY_RAIN 0.7
pdc 16 FLAT 1.0
pdc 16 UP_1 0.9
pdc 16 UP_2 0.75
pdc 16 UP_3 0.5
pdc 16 UP_4 0.15
pdc 16 UP_5 0.15
pdc 16 UP_6 0
pdc 16 DOWN_1 1.1
pdc 16 DOWN_2 1.3
pdc 16 DOWN_3 0.9
pdc 16 DOWN_4 0.7
pdc 16 DOWN_5 0.5
pdc 16 DOWN_6 0
pdc 16 WATER 0
pdc 16 WETLANDS 0
pdc 16 ICE_SNOW 0
pdc 16 URBAN 45
pdc 16 FOREST 0
pdc 16 SHRUB 15
pdc 16 AGRICULTURE 15
pdc 16 GRASSLAND 15
pdc 16 BARREN 15
pdc 16 ROADS 80
pdc 16 OTHER_ROADS 55
pdc 16 TRAILS 30
pdc 16 DRAINAGE 500
pdc 16 DUST 0.8
pdc 16 FOG 0.8
pdc 16 LIT_RAIN 0.9
pdc 16 MED_RAIN 0.8
pdc 16 HVY_RAIN 0.7
pdc 17 FLAT 1.0
pdc 17 UP_1 0.9
pdc 17 UP_2 0.75
pdc 17 UP_3 0.5
pdc 17 UP_4 0.15
pdc 17 UP_5 0.1
pdc 17 UP_6 0
pdc 17 DOWN_1 1.1
pdc 17 DOWN_2 0.13
pdc 17 DOWN_3 0.9
pdc 17 DOWN_4 0.5
pdc 17 DOWN_5 0.1
pdc 17 DOWN_6 0
pdc 17 WATER 0
pdc 17 WETLANDS 0
pdc 17 ICE_SNOW 0
pdc 17 URBAN 30
pdc 17 FOREST 0
pdc 17 SHRUB 12
pdc 17 AGRICULTURE 12
pdc 17 GRASSLAND 12
pdc 17 BARREN 12
pdc 17 ROADS 65
pdc 17 OTHER_ROADS 55
pdc 17 TRAILS 30
pdc 17 DRAINAGE 500
pdc 17 DUST 0.8
pdc 17 FOG 0.8
pdc 17 LIT_RAIN 0.9
pdc 17 MED_RAIN 0.8
pdc 17 HVY_RAIN 0.7
pdc 18 FLAT 1.0
pdc 18 UP_1 0.9
pdc 18 UP_2 0.75
pdc 18 UP_3 0.5
pdc 18 UP_4 0.15
pdc 18 UP_5 0.1
pdc 18 UP_6 0
pdc 18 DOWN_1 1.1
pdc 18 DOWN_2 0.13
pdc 18 DOWN_3 0.9
pdc 18 DOWN_4 0.5
pdc 18 DOWN_5 0.1
pdc 18 DOWN_6 0
pdc 18 WATER 0
pdc 18 WETLANDS 0
pdc 18 ICE_SNOW 0
pdc 18 URBAN 30
pdc 18 FOREST 0
pdc 18 SHRUB 12
pdc 18 AGRICULTURE 12
pdc 18 GRASSLAND 12
pdc 18 BARREN 12
pdc 18 ROADS 65
pdc 18 OTHER_ROADS 55
pdc 18 TRAILS 30
pdc 18 DRAINAGE 500
pdc 18 DUST 0.8
pdc 18 FOG 0.8
pdc 18 LIT_RAIN 0.9
pdc 18 MED_RAIN 0.8
pdc 18 HVY_RAIN 0.7
pdc 19 FLAT 1.0
pdc 19 UP_1 0.9
pdc 19 UP_2 0.75
pdc 19 UP_3 0.5
pdc 19 UP_4 0.15
pdc 19 UP_5 0.1
pdc 19 UP_6 0
pdc 19 DOWN_1 1.1
pdc 19 DOWN_2 0.13
pdc 19 DOWN_3 0.9
pdc 19 DOWN_4 0.5
pdc 19 DOWN_5 0.1
pdc 19 DOWN_6 0
pdc 19 WATER 0
pdc 19 WETLANDS 0
pdc 19 ICE_SNOW 0
pdc 19 URBAN 25
pdc 19 FOREST 0
pdc 19 SHRUB 10
pdc 19 AGRICULTURE 10
pdc 19 GRASSLAND 10
pdc 19 BARREN 10
pdc 19 ROADS 55
pdc 19 OTHER_ROADS 45
pdc 19 TRAILS 25
pdc 19 DRAINAGE 500
pdc 19 DUST 0.8
pdc 19 FOG 0.8
pdc 19 LIT_RAIN 0.9
pdc 19 MED_RAIN 0.8
pdc 19 HVY_RAIN 0.7
pdc 20 FLAT 1.0
pdc 20 UP_1 0.9
pdc 20 UP_2 0.7
pdc 20 UP_3 0.5
pdc 20 UP_4 0.4
pdc 20 UP_5 0.25
pdc 20 UP_6 0.1
pdc 20 DOWN_1 1.1
pdc 20 DOWN_2 1.3
pdc 20 DOWN_3 0.9
pdc 20 DOWN_4 0.7
pdc 20 DOWN_5 0.5
pdc 20 DOWN_6 0.1
pdc 20 WATER 0
pdc 20 WETLANDS 1
pdc 20 ICE_SNOW 1
pdc 20 URBAN 4
pdc 20 FOREST 1
pdc 20 SHRUB 2.5
pdc 20 AGRICULTURE 2.5
pdc 20 GRASSLAND 2.5
pdc 20 BARREN 2.5
pdc 20 ROADS 4
pdc 20 OTHER_ROADS 4
pdc 20 TRAILS 4
pdc 20 DRAINAGE 30
pdc 20 DUST 0.8
pdc 20 FOG 0.8
pdc 20 LIT_RAIN 0.9
pdc 20 MED_RAIN 0.8
pdc 20 HVY_RAIN 0.7
pdc 21 FLAT 1.0
pdc 21 UP_1 0.9
pdc 21 UP_2 0.7
pdc 21 UP_3 0.5
pdc 21 UP_4 0.4
pdc 21 UP_5 0.25
pdc 21 UP_6 0.1
pdc 21 DOWN_1 1.1
pdc 21 DOWN_2 1.3
pdc 21 DOWN_3 0.9
pdc 21 DOWN_4 0.7
pdc 21 DOWN_5 0.5
pdc 21 DOWN_6 0.1
pdc 21 WATER 0
pdc 21 WETLANDS 1
pdc 21 ICE_SNOW 1
pdc 21 URBAN 3.2
pdc 21 FOREST 0.5
pdc 21 SHRUB 1.5
pdc 21 AGRICULTURE 1.5
pdc 21 GRASSLAND 1.5
pdc 21 BARREN 1.5
pdc 21 ROADS 3.2
pdc 21 OTHER_ROADS 3.2
pdc 21 TRAILS 3.2
pdc 21 DRAINAGE 30
pdc 21 DUST 0.8
pdc 21 FOG 0.8
pdc 21 LIT_RAIN 0.9
pdc 21 MED_RAIN 0.8
pdc 21 HVY_RAIN 0.7
pdc 22 FLAT 1.0
pdc 22 UP_1 0.9
pdc 22 UP_2 0.7
pdc 22 UP_3 0.5
pdc 22 UP_4 0.4
pdc 22 UP_5 0.25
pdc 22 UP_6 0.1
pdc 22 DOWN_1 1.1
pdc 22 DOWN_2 1.3
pdc 22 DOWN_3 0.9
pdc 22 DOWN_4 0.7
pdc 22 DOWN_5 0.5
pdc 22 DOWN_6 0.1
pdc 22 WATER 0
pdc 22 WETLANDS 0
pdc 22 ICE_SNOW 0
pdc 22 URBAN 21
pdc 22 FOREST 0
pdc 22 SHRUB 10
pdc 22 AGRICULTURE 10
pdc 22 GRASSLAND 10
pdc 22 BARREN 10
pdc 22 ROADS 25
pdc 22 OTHER_ROADS 20
pdc 22 TRAILS 15
pdc 22 DRAINAGE 30
pdc 22 DUST 0.8
pdc 22 FOG 0.8
pdc 22 LIT_RAIN 0.9
pdc 22 MED_RAIN 0.8
pdc 22 HVY_RAIN 0.7
pdc 23 FLAT 1.0
pdc 23 UP_1 0.9
pdc 23 UP_2 0.7
pdc 23 UP_3 0.5
pdc 23 UP_4 0.4
pdc 23 UP_5 0.25
pdc 23 UP_6 0.1
pdc 23 DOWN_1 1.1
pdc 23 DOWN_2 1.3
pdc 23 DOWN_3 0.9
pdc 23 DOWN_4 0.7
pdc 23 DOWN_5 0.5
pdc 23 DOWN_6 0.1
pdc 23 WATER 0
pdc 23 WETLANDS 0
pdc 23 ICE_SNOW 0
pdc 23 URBAN 20
pdc 23 FOREST 0
pdc 23 SHRUB 10
pdc 23 AGRICULTURE 10
pdc 23 GRASSLAND 10
pdc 23 BARREN 10
pdc 23 ROADS 20
pdc 23 OTHER_ROADS 15
pdc 23 TRAILS 15
pdc 23 DRAINAGE 30
pdc 23 DUST 0.8
pdc 23 FOG 0.8
pdc 23 LIT_RAIN 0.9
pdc 23 MED_RAIN 0.8
pdc 23 HVY_RAIN 0.7
pdc 24 FLAT 1.0
pdc 24 UP_1 0.9
pdc 24 UP_2 0.7
pdc 24 UP_3 0.5
pdc 24 UP_4 0.4
pdc 24 UP_5 0.25
pdc 24 UP_6 0.1
pdc 24 DOWN_1 1.1
pdc 24 DOWN_2 1.3
pdc 24 DOWN_3 0.9
pdc 24 DOWN_4 0.7
pdc 24 DOWN_5 0.5
pdc 24 DOWN_6 0.1
pdc 24 WATER 0
pdc 24 WETLANDS 0
pdc 24 ICE_SNOW 0
pdc 24 URBAN 15
pdc 24 FOREST 0
pdc 24 SHRUB 8
pdc 24 AGRICULTURE 8
pdc 24 GRASSLAND 8
pdc 24 BARREN 8
pdc 24 ROADS 20
pdc 24 OTHER_ROADS 15
pdc 24 TRAILS 10
pdc 24 DRAINAGE 30
pdc 24 DUST 0.8
pdc 24 FOG 0.8
pdc 24 LIT_RAIN 0.9
pdc 24 MED_RAIN 0.8
pdc 24 HVY_RAIN 0.7
mil ARMEC02 FLAT 1.088
mil ARMEC02 UP_1 0.9
mil ARMEC02 UP_2 0.7
mil ARMEC02 UP_3 0.5
mil ARMEC02 UP_4 0.25
mil ARMEC02 UP_5 0.15
mil ARMEC02 UP_6 0
mil ARMEC02 DOWN_1 1.1
mil ARMEC02 DOWN_2 1.3
mil ARMEC02 DOWN_3 0.9
mil ARMEC02 DOWN_4 0.7
mil ARMEC02 DOWN_5 0.5
mil ARMEC02 DOWN_6 0
mil ARMEC02 WATER 0
mil ARMEC02 WETLANDS 0
mil ARMEC02 ICE_SNOW 0
mil ARMEC02 URBAN 16
mil ARMEC02 FOREST 5
mil ARMEC02 SHRUB 8
mil ARMEC02 AGRICULTURE 8
mil ARMEC02 GRASSLAND 8
mil ARMEC02 BARREN 16
mil ARMEC02 ROADS 24
mil ARMEC02 OTHER_ROADS 24
mil ARMEC02 TRAILS 16
mil ARMEC02 DRAINAGE 60
mil ARMEC02 DUST 0.8
mil ARMEC02 FOG 0.8
mil ARMEC02 LIT_RAIN 0.9
mil ARMEC02 MED_RAIN 0.8
mil ARMEC02 HVY_RAIN 0.7
mil ARMEC02 LIT_SNOW 0.5
mil ARMEC02 MED_SNOW 0.3
mil ARMEC02 HVY_SNOW 0.1
mil ARMEC03 FLAT 1.0
mil ARMEC03 UP_1 0.9
mil ARMEC03 UP_2 0.7
mil ARMEC03 UP_3 0.5
mil ARMEC03 UP_4 0.25
mil ARMEC03 UP_5 0.15
mil ARMEC03 UP_6 0
mil ARMEC03 DOWN_1 1.1
mil ARMEC03 DOWN_2 1.3
mil ARMEC03 DOWN_3 0.9
mil ARMEC03 DOWN_4 0.7
mil ARMEC03 DOWN_5 0.5
mil ARMEC03 DOWN_6 0
mil ARMEC03 WATER 0
mil ARMEC03 WETLANDS 0
mil ARMEC03 ICE_SNOW 0
mil ARMEC03 URBAN 0.25
mil ARMEC03 FOREST 0.25
mil ARMEC03 SHRUB 0.4
mil ARMEC03 AGRICULTURE 0.6
mil ARMEC03 GRASSLAND 0.6
mil ARMEC03 BARREN 0.8
mil ARMEC03 ROADS 0.6
mil ARMEC03 OTHER_ROADS 0.6
mil ARMEC03 TRAILS 0.6
mil ARMEC03 DRAINAGE 60
mil ARMEC03 DUST 0.8
mil ARMEC03 FOG 0.8
mil ARMEC03 LIT_RAIN 0.9
mil ARMEC03 MED_RAIN 0.8
mil ARMEC03 HVY_RAIN 0.7
mil ARMEC03 LIT_SNOW 0.5
mil ARMEC03 MED_SNOW 0.3
mil ARMEC03 HVY_SNOW 0.1
mil ARMEC04 FLAT 1.0
mil ARMEC04 UP_1 0.9
mil ARMEC04 UP_2 0.7
mil ARMEC04 UP_3 0.5
mil ARMEC04 UP_4 0.25
mil ARMEC04 UP_5 0.15
mil ARMEC04 UP_6 0
mil ARMEC04 DOWN_1 1.1
mil ARMEC04 DOWN_2 1.3
mil ARMEC04 DOWN_3 0.9
mil ARMEC04 DOWN_4 0.7
mil ARMEC04 DOWN_5 0.5
mil ARMEC04 DOWN_6 0
mil ARMEC04 WATER 0
mil ARMEC04 WETLANDS 0
mil ARMEC04 ICE_SNOW 0
mil ARMEC04 URBAN 0.5
mil ARMEC04 FOREST 0.5
mil ARMEC04 SHRUB 0.7
mil ARMEC04 AGRICULTURE 0.9
mil ARMEC04 GRASSLAND 0.9
mil ARMEC04 BARREN 1.1
mil ARMEC04 ROADS 0.9
mil ARMEC04 OTHER_ROADS 0.9
mil ARMEC04 TRAILS 0.9
mil ARMEC04 DRAINAGE 60
mil ARMEC04 DUST 0.8
mil ARMEC04 FOG 0.8
mil ARMEC04 LIT_RAIN 0.9
mil ARMEC04 MED_RAIN 0.8
mil ARMEC04 HVY_RAIN 0.7
mil ARMEC04 LIT_SNOW 0.5
mil ARMEC04 MED_SNOW 0.3
mil ARMEC04 HVY_SNOW 0.1
mil ARMEC05 FLAT 1.0
mil ARMEC05 UP_1 0.9
mil ARMEC05 UP_2 0.7
mil ARMEC05 UP_3 0.5
mil ARMEC05 UP_4 0.25
mil ARMEC05 UP_5 0.15
mil ARMEC05 UP_6 0
mil ARMEC05 DOWN_1 1.1
mil ARMEC05 DOWN_2 1.3
mil ARMEC05 DOWN_3 0.9
mil ARMEC05 DOWN_4 0.7
mil ARMEC05 DOWN_5 0.5
mil ARMEC05 DOWN_6 0
mil ARMEC05 WATER 0
mil ARMEC05 WETLANDS 0
mil ARMEC05 ICE_SNOW 0
mil ARMEC05 URBAN 0.6
mil ARMEC05 FOREST 0.6
mil ARMEC05 SHRUB 0.9
mil ARMEC05 AGRICULTURE 1.2
mil ARMEC05 GRASSLAND 1.2
mil ARMEC05 BARREN 1.5
mil ARMEC05 ROADS 1.2
mil ARMEC05 OTHER_ROADS 1.2
mil ARMEC05 TRAILS 1.2
mil ARMEC05 DRAINAGE 60
mil ARMEC05 DUST 0.8
mil ARMEC05 FOG 0.8
mil ARMEC05 LIT_RAIN 0.9
mil ARMEC05 MED_RAIN 0.8
mil ARMEC05 HVY_RAIN 0.7
mil ARMEC05 LIT_SNOW 0.5
mil ARMEC05 MED_SNOW 0.3
mil ARMEC05 HVY_SNOW 0.1
mil ARMEC06 FLAT 1.0
mil ARMEC06 UP_1 0.9
mil ARMEC06 UP_2 0.7
mil ARMEC06 UP_3 0.5
mil ARMEC06 UP_4 0.25
mil ARMEC06 UP_5 0.15
mil ARMEC06 UP_6 0
mil ARMEC06 DOWN_1 1.1
mil ARMEC06 DOWN_2 1.3
mil ARMEC06 DOWN_3 0.9
mil ARMEC06 DOWN_4 0.7
mil ARMEC06 DOWN_5 0.5
mil ARMEC06 DOWN_6 0
mil ARMEC06 WATER 0
mil ARMEC06 WETLANDS 0
mil ARMEC06 ICE_SNOW 0
mil ARMEC06 URBAN 0.7
mil ARMEC06 FOREST 0.7
mil ARMEC06 SHRUB 1.2
mil ARMEC06 AGRICULTURE 1.8
